Label_Version,arm_id,Symbol,SetupEpochSec,SetupTimeUtc,SetupSide,SetupProb,SetupThreshold,SetupThresholdMargin,SetupArbitrationReason,SetupQty,MicroEvalWithinTtlCount,Label_Min_Micro_Prob,Label_Min_Expected_Net_R,Label_Long_Setup_DownstreamPositive,Label_Short_Setup_DownstreamPositive,Expected_Long_Setup_DownstreamNetR,Expected_Short_Setup_DownstreamNetR,Max_Future_Micro_Long_Prob,Max_Future_Micro_Short_Prob,Best_Entry_Delay_Seconds,Best_Entry_EpochSec,Best_Entry_TimeUtc,Best_Micro_Prob,Best_Realized_Net_R,Best_MFE_R,Best_MAE_R,Best_Exit_Reason,Best_Outcome_Status
setup_downstream_confirmable_labels_v1,TSLA-long-1778179740-325,TSLA,1778179740,2026-05-07T18:49:00Z,long,0.703,0.604,0.09899999999999998,only_long_passed,148,14,0.3,0.0,0,0,,,0.1994,,,,,,,,,,no_micro_floor_candidate
setup_downstream_confirmable_labels_v1,TSLA-long-1778179830-326,TSLA,1778179830,2026-05-07T18:50:30Z,long,0.6718,0.604,0.06779999999999997,only_long_passed,149,10,0.3,0.0,0,0,,,0.1763,,,,,,,,,,no_micro_floor_candidate
setup_downstream_confirmable_labels_v1,TSLA-long-1778179950-327,TSLA,1778179950,2026-05-07T18:52:30Z,long,0.7,0.604,0.09599999999999997,only_long_passed,149,10,0.3,0.0,0,0,,,0.1841,,,,,,,,,,no_micro_floor_candidate
setup_downstream_confirmable_labels_v1,TSLA-long-1778180010-328,TSLA,1778180010,2026-05-07T18:53:30Z,long,0.6066,0.604,0.0026000000000000467,only_long_passed,148,14,0.3,0.0,0,0,,,0.1433,,,,,,,,,,no_micro_floor_candidate
setup_downstream_confirmable_labels_v1,TSLA-long-1778180070-329,TSLA,1778180070,2026-05-07T18:54:30Z,long,0.7442,0.604,0.1402,only_long_passed,148,13,0.3,0.0,0,0,,,0.1711,,,,,,,,,,no_micro_floor_candidate
setup_downstream_confirmable_labels_v1,TSLA-long-1778180160-330,TSLA,1778180160,2026-05-07T18:56:00Z,long,0.6988,0.604,0.0948,only_long_passed,148,7,0.3,0.0,0,0,,,0.2173,,,,,,,,,,no_micro_floor_candidate
setup_downstream_confirmable_labels_v1,TSLA-long-1778180190-331,TSLA,1778180190,2026-05-07T18:56:30Z,long,0.6116,0.604,0.007600000000000051,only_long_passed,148,12,0.3,0.0,0,0,,,0.1986,,,,,,,,,,no_micro_floor_candidate
setup_downstream_confirmable_labels_v1,TSLA-long-1778180280-332,TSLA,1778180280,2026-05-07T18:58:00Z,long,0.6648,0.604,0.060799999999999965,only_long_passed,148,7,0.3,0.0,0,0,,,0.1648,,,,,,,,,,no_micro_floor_candidate
setup_downstream_confirmable_labels_v1,TSLA-long-1778180310-333,TSLA,1778180310,2026-05-07T18:58:30Z,long,0.6073,0.604,0.0032999999999999696,only_long_passed,148,17,0.3,0.0,0,0,,,0.1569,,,,,,,,,,no_micro_floor_candidate
setup_downstream_confirmable_labels_v1,TSLA-long-1778180370-334,TSLA,1778180370,2026-05-07T18:59:30Z,long,0.6958,0.604,0.09179999999999999,only_long_passed,148,10,0.3,0.0,0,0,,,0.161,,,,,,,,,,no_micro_floor_candidate
setup_downstream_confirmable_labels_v1,TSLA-long-1778180430-335,TSLA,1778180430,2026-05-07T19:00:30Z,long,0.7845,0.604,0.1805,only_long_passed,148,17,0.3,0.0,0,0,,,0.1899,,,,,,,,,,no_micro_floor_candidate
setup_downstream_confirmable_labels_v1,TSLA-long-1778180850-336,TSLA,1778180850,2026-05-07T19:07:30Z,long,0.7695,0.604,0.16549999999999998,only_long_passed,148,10,0.3,0.0,0,0,,,0.1301,,,,,,,,,,no_micro_floor_candidate
setup_downstream_confirmable_labels_v1,TSLA-long-1778180970-337,TSLA,1778180970,2026-05-07T19:09:30Z,long,0.6186,0.604,0.014600000000000057,only_long_passed,148,7,0.3,0.0,0,0,,,0.1289,,,,,,,,,,no_micro_floor_candidate
setup_downstream_confirmable_labels_v1,TSLA-long-1778181000-338,TSLA,1778181000,2026-05-07T19:10:00Z,long,0.6234,0.604,0.019399999999999973,only_long_passed,148,14,0.3,0.0,0,0,,,0.1315,,,,,,,,,,no_micro_floor_candidate
setup_downstream_confirmable_labels_v1,TSLA-long-1778181240-339,TSLA,1778181240,2026-05-07T19:14:00Z,long,0.6295,0.604,0.025499999999999967,only_long_passed,148,6,0.3,0.0,0,0,,,0.0965,,,,,,,,,,no_micro_floor_candidate
setup_downstream_confirmable_labels_v1,TSLA-long-1778181300-340,TSLA,1778181300,2026-05-07T19:15:00Z,long,0.6324,0.604,0.02839999999999998,only_long_passed,148,18,0.3,0.0,0,0,,,0.1175,,,,,,,,,,no_micro_floor_candidate
setup_downstream_confirmable_labels_v1,TSLA-long-1778181450-341,TSLA,1778181450,2026-05-07T19:17:30Z,long,0.6162,0.604,0.012199999999999989,only_long_passed,148,9,0.3,0.0,0,0,,,0.171,,,,,,,,,,no_micro_floor_candidate
setup_downstream_confirmable_labels_v1,TSLA-long-1778181750-342,TSLA,1778181750,2026-05-07T19:22:30Z,long,0.6111,0.604,0.007099999999999995,only_long_passed,148,7,0.3,0.0,0,0,,,0.0892,,,,,,,,,,no_micro_floor_candidate
setup_downstream_confirmable_labels_v1,TSLA-long-1778181780-343,TSLA,1778181780,2026-05-07T19:23:00Z,long,0.6719,0.604,0.06790000000000007,only_long_passed,148,9,0.3,0.0,0,0,,,0.121,,,,,,,,,,no_micro_floor_candidate
setup_downstream_confirmable_labels_v1,TSLA-long-1778181810-344,TSLA,1778181810,2026-05-07T19:23:30Z,long,0.6998,0.604,0.0958,only_long_passed,148,8,0.3,0.0,0,0,,,0.1152,,,,,,,,,,no_micro_floor_candidate
setup_downstream_confirmable_labels_v1,TSLA-long-1778181900-345,TSLA,1778181900,2026-05-07T19:25:00Z,long,0.6762,0.604,0.07220000000000004,only_long_passed,148,12,0.3,0.0,0,0,,,0.096,,,,,,,,,,no_micro_floor_candidate
setup_downstream_confirmable_labels_v1,TSLA-long-1778182020-346,TSLA,1778182020,2026-05-07T19:27:00Z,long,0.7009,0.604,0.09689999999999999,only_long_passed,148,26,0.3,0.0,0,0,,,0.1136,,,,,,,,,,no_micro_floor_candidate
setup_downstream_confirmable_labels_v1,TSLA-long-1778182110-347,TSLA,1778182110,2026-05-07T19:28:30Z,long,0.6537,0.604,0.049699999999999966,only_long_passed,147,9,0.3,0.0,0,0,,,0.0792,,,,,,,,,,no_micro_floor_candidate
setup_downstream_confirmable_labels_v1,TSLA-long-1778182140-348,TSLA,1778182140,2026-05-07T19:29:00Z,long,0.6446,0.604,0.04059999999999997,only_long_passed,147,9,0.3,0.0,0,0,,,0.0851,,,,,,,,,,no_micro_floor_candidate
setup_downstream_confirmable_labels_v1,TSLA-long-1778182200-349,TSLA,1778182200,2026-05-07T19:30:00Z,long,0.6561,0.604,0.052100000000000035,only_long_passed,147,10,0.3,0.0,0,0,,,0.074,,,,,,,,,,no_micro_floor_candidate
setup_downstream_confirmable_labels_v1,TSLA-long-1778182230-350,TSLA,1778182230,2026-05-07T19:30:30Z,long,0.6286,0.604,0.024600000000000066,only_long_passed,147,25,0.3,0.0,0,0,,,0.0772,,,,,,,,,,no_micro_floor_candidate
setup_downstream_confirmable_labels_v1,TSLA-long-1778182380-351,TSLA,1778182380,2026-05-07T19:33:00Z,long,0.614,0.604,0.010000000000000009,only_long_passed,147,14,0.3,0.0,0,0,,,0.0792,,,,,,,,,,no_micro_floor_candidate
setup_downstream_confirmable_labels_v1,TSLA-long-1778183070-352,TSLA,1778183070,2026-05-07T19:44:30Z,long,0.6359,0.604,0.03190000000000004,only_long_passed,147,15,0.3,0.0,0,0,,,0.0798,,,,,,,,,,no_micro_floor_candidate
setup_downstream_confirmable_labels_v1,TSLA-long-1778183220-353,TSLA,1778183220,2026-05-07T19:47:00Z,long,0.6683,0.656,0.012299999999999978,only_long_passed,147,7,0.3,0.0,0,0,,,0.0778,,,,,,,,,,no_micro_floor_candidate
setup_downstream_confirmable_labels_v1,TSLA-long-1778183250-354,TSLA,1778183250,2026-05-07T19:47:30Z,long,0.7799,0.656,0.12390000000000001,only_long_passed,147,10,0.3,0.0,0,0,,,0.0602,,,,,,,,,,no_micro_floor_candidate
setup_downstream_confirmable_labels_v1,TSLA-long-1778183280-355,TSLA,1778183280,2026-05-07T19:48:00Z,long,0.6729,0.656,0.016900000000000026,only_long_passed,147,10,0.3,0.0,0,0,,,0.0664,,,,,,,,,,no_micro_floor_candidate
setup_downstream_confirmable_labels_v1,TSLA-long-1778249310-356,TSLA,1778249310,2026-05-08T14:08:30Z,long,0.6061,0.604,0.0020999999999999908,only_long_passed,140,11,0.3,0.0,1,0,0.024466960679817008,,0.3209,,5,1778249315,2026-05-08T14:08:35Z,0.3209,0.04639485783654797,1.3086271634562348,-0.9103359508278238,horizon,ok
setup_downstream_confirmable_labels_v1,TSLA-long-1778249700-357,TSLA,1778249700,2026-05-08T14:15:00Z,long,0.6774,0.604,0.07340000000000002,only_long_passed,140,10,0.3,0.0,1,0,1.2217394112439859,,0.3812,,30,1778249730,2026-05-08T14:15:30Z,0.3112,1.2681014400448836,3.036178344503828,-0.7557782472795462,target,ok
setup_downstream_confirmable_labels_v1,TSLA-long-1778249760-358,TSLA,1778249760,2026-05-08T14:16:00Z,long,0.6231,0.604,0.019100000000000006,only_long_passed,140,10,0.3,0.0,0,0,,,0.2954,,,,,,,,,,no_micro_floor_candidate
setup_downstream_confirmable_labels_v1,TSLA-long-1778249790-359,TSLA,1778249790,2026-05-08T14:16:30Z,long,0.696,0.604,0.09199999999999997,only_long_passed,140,9,0.3,0.0,1,0,1.2263322411000384,,0.3,,20,1778249810,2026-05-08T14:16:50Z,0.3,1.2727880011224881,3.074018564046078,-0.4930081489100393,target,ok
setup_downstream_confirmable_labels_v1,TSLA-long-1778249820-360,TSLA,1778249820,2026-05-08T14:17:00Z,long,0.6245,0.604,0.020500000000000074,only_long_passed,140,17,0.3,0.0,1,0,1.2217394112439983,,0.38,,10,1778249830,2026-05-08T14:17:10Z,0.38,1.2681014400448962,2.9794313348340977,-0.5867583229962503,target,ok
setup_downstream_confirmable_labels_v1,TSLA-long-1778249940-361,TSLA,1778249940,2026-05-08T14:19:00Z,long,0.6574,0.604,0.0534,only_long_passed,140,14,0.3,0.0,0,0,,,0.216,,,,,,,,,,no_micro_floor_candidate
setup_downstream_confirmable_labels_v1,TSLA-long-1778250090-362,TSLA,1778250090,2026-05-08T14:21:30Z,long,0.6121,0.604,0.008099999999999996,only_long_passed,140,14,0.3,0.0,0,0,,,0.2303,,,,,,,,,,no_micro_floor_candidate
setup_downstream_confirmable_labels_v1,TSLA-long-1778250390-363,TSLA,1778250390,2026-05-08T14:26:30Z,long,0.6055,0.604,0.0015000000000000568,only_long_passed,140,13,0.3,0.0,0,0,,,0.186,,,,,,,,,,no_micro_floor_candidate
setup_downstream_confirmable_labels_v1,TSLA-long-1778250420-364,TSLA,1778250420,2026-05-08T14:27:00Z,long,0.6336,0.604,0.02960000000000007,only_long_passed,140,6,0.3,0.0,0,0,,,0.2791,,,,,,,,,,no_micro_floor_candidate
setup_downstream_confirmable_labels_v1,TSLA-long-1778250450-365,TSLA,1778250450,2026-05-08T14:27:30Z,long,0.6266,0.604,0.022600000000000064,only_long_passed,140,6,0.3,0.0,0,0,-1.1021751788135226,,0.3067,,20,1778250470,2026-05-08T14:27:50Z,0.3067,-1.1032399783811455,-0.014360333821721041,-3.5486636702992618,stop,ok
setup_downstream_confirmable_labels_v1,TSLA-long-1778250480-366,TSLA,1778250480,2026-05-08T14:28:00Z,long,0.7032,0.604,0.09920000000000007,only_long_passed,140,18,0.3,0.0,0,0,-1.1067852936445561,,0.3365,,0,1778250480,2026-05-08T14:28:00Z,0.3365,-1.1079441771883227,0.25773874078105646,-3.278968883680482,stop,ok
setup_downstream_confirmable_labels_v1,TSLA-long-1778250570-367,TSLA,1778250570,2026-05-08T14:29:30Z,long,0.6318,0.604,0.027800000000000047,only_long_passed,140,19,0.3,0.0,0,0,-1.120619273086684,,0.3698,,10,1778250580,2026-05-08T14:29:40Z,0.3698,-1.1220604827415144,-0.30537570862679086,-2.850423715745296,stop,ok
setup_downstream_confirmable_labels_v1,TSLA-long-1778250630-368,TSLA,1778250630,2026-05-08T14:30:30Z,long,0.6417,0.604,0.03770000000000007,only_long_passed,141,6,0.3,0.0,0,0,-1.1161301279127231,,0.3753,,0,1778250630,2026-05-08T14:30:30Z,0.3753,-1.1174797223599218,0.824300939699007,-1.6530630184496269,stop,ok
setup_downstream_confirmable_labels_v1,TSLA-long-1778250660-369,TSLA,1778250660,2026-05-08T14:31:00Z,long,0.6484,0.604,0.044399999999999995,only_long_passed,141,6,0.3,0.0,0,0,,,0.254,,,,,,,,,,no_micro_floor_candidate
setup_downstream_confirmable_labels_v1,TSLA-long-1778250690-370,TSLA,1778250690,2026-05-08T14:31:30Z,long,0.6927,0.604,0.0887,only_long_passed,141,11,0.3,0.0,0,0,-1.1668259792661084,,0.3109,,15,1778250705,2026-05-08T14:31:45Z,0.3109,-1.1692101829246002,0.38106770571165843,-2.0935567727288844,stop,ok
setup_downstream_confirmable_labels_v1,TSLA-long-1778250720-371,TSLA,1778250720,2026-05-08T14:32:00Z,long,0.6538,0.604,0.049800000000000066,only_long_passed,141,10,0.3,0.0,0,0,,,0.2232,,,,,,,,,,no_micro_floor_candidate
setup_downstream_confirmable_labels_v1,TSLA-long-1778250750-372,TSLA,1778250750,2026-05-08T14:32:30Z,long,0.6946,0.604,0.09060000000000001,only_long_passed,141,11,0.3,0.0,0,0,,,0.2234,,,,,,,,,,no_micro_floor_candidate
setup_downstream_confirmable_labels_v1,TSLA-long-1778250810-373,TSLA,1778250810,2026-05-08T14:33:30Z,long,0.6436,0.604,0.03959999999999997,only_long_passed,141,12,0.3,0.0,0,0,-1.116130127912768,,0.3532,,0,1778250810,2026-05-08T14:33:30Z,0.3532,-1.1174797223599673,0.8715111704285052,-1.6061445787212998,stop,ok
setup_downstream_confirmable_labels_v1,TSLA-long-1778250840-374,TSLA,1778250840,2026-05-08T14:34:00Z,long,0.6651,0.604,0.06110000000000004,only_long_passed,141,11,0.3,0.0,0,0,,,0.1943,,,,,,,,,,no_micro_floor_candidate
setup_downstream_confirmable_labels_v1,TSLA-long-1778250930-375,TSLA,1778250930,2026-05-08T14:35:30Z,long,0.6623,0.604,0.05830000000000002,only_long_passed,141,17,0.3,0.0,0,0,,,0.2994,,,,,,,,,,no_micro_floor_candidate
setup_downstream_confirmable_labels_v1,TSLA-long-1778251020-376,TSLA,1778251020,2026-05-08T14:37:00Z,long,0.6722,0.604,0.06820000000000004,only_long_passed,141,17,0.3,0.0,0,0,,,0.2078,,,,,,,,,,no_micro_floor_candidate
setup_downstream_confirmable_labels_v1,TSLA-long-1778251080-377,TSLA,1778251080,2026-05-08T14:38:00Z,long,0.6306,0.604,0.026600000000000068,only_long_passed,141,11,0.3,0.0,0,0,,,0.1858,,,,,,,,,,no_micro_floor_candidate
setup_downstream_confirmable_labels_v1,TSLA-long-1778251170-378,TSLA,1778251170,2026-05-08T14:39:30Z,long,0.6928,0.604,0.08879999999999999,only_long_passed,141,6,0.3,0.0,0,0,,,0.2036,,,,,,,,,,no_micro_floor_candidate
setup_downstream_confirmable_labels_v1,TSLA-long-1778251200-379,TSLA,1778251200,2026-05-08T14:40:00Z,long,0.6899,0.604,0.08589999999999998,only_long_passed,141,7,0.3,0.0,0,0,,,0.2351,,,,,,,,,,no_micro_floor_candidate
setup_downstream_confirmable_labels_v1,TSLA-long-1778251230-380,TSLA,1778251230,2026-05-08T14:40:30Z,long,0.6852,0.604,0.08120000000000005,only_long_passed,141,9,0.3,0.0,0,0,-1.1483335892509694,,0.311,,0,1778251230,2026-05-08T14:40:30Z,0.311,-1.150340397194867,0.7288091812547486,-1.011036622512748,stop,ok
setup_downstream_confirmable_labels_v1,TSLA-long-1778251260-381,TSLA,1778251260,2026-05-08T14:41:00Z,long,0.6455,0.604,0.04149999999999998,only_long_passed,141,10,0.3,0.0,0,0,,,0.2489,,,,,,,,,,no_micro_floor_candidate
setup_downstream_confirmable_labels_v1,TSLA-long-1778251320-382,TSLA,1778251320,2026-05-08T14:42:00Z,long,0.623,0.604,0.019000000000000017,only_long_passed,141,7,0.3,0.0,0,0,,,0.2161,,,,,,,,,,no_micro_floor_candidate
setup_downstream_confirmable_labels_v1,TSLA-long-1778251350-383,TSLA,1778251350,2026-05-08T14:42:30Z,long,0.6767,0.604,0.07269999999999999,only_long_passed,141,10,0.3,0.0,0,0,,,0.2032,,,,,,,,,,no_micro_floor_candidate
setup_downstream_confirmable_labels_v1,TSLA-long-1778251470-384,TSLA,1778251470,2026-05-08T14:44:30Z,long,0.6163,0.604,0.012299999999999978,only_long_passed,140,11,0.3,0.0,0,0,,,0.2026,,,,,,,,,,no_micro_floor_candidate
setup_downstream_confirmable_labels_v1,TSLA-long-1778251530-385,TSLA,1778251530,2026-05-08T14:45:30Z,long,0.6538,0.604,0.049800000000000066,only_long_passed,141,12,0.3,0.0,0,0,,,0.2102,,,,,,,,,,no_micro_floor_candidate
setup_downstream_confirmable_labels_v1,TSLA-long-1778251620-386,TSLA,1778251620,2026-05-08T14:47:00Z,long,0.6535,0.604,0.04949999999999999,only_long_passed,141,11,0.3,0.0,0,0,,,0.2138,,,,,,,,,,no_micro_floor_candidate
setup_downstream_confirmable_labels_v1,TSLA-long-1778251650-387,TSLA,1778251650,2026-05-08T14:47:30Z,long,0.6497,0.604,0.045700000000000074,only_long_passed,140,10,0.3,0.0,0,0,,,0.2006,,,,,,,,,,no_micro_floor_candidate
setup_downstream_confirmable_labels_v1,TSLA-long-1778251680-388,TSLA,1778251680,2026-05-08T14:48:00Z,long,0.6638,0.604,0.059799999999999964,only_long_passed,140,12,0.3,0.0,0,0,,,0.1884,,,,,,,,,,no_micro_floor_candidate
setup_downstream_confirmable_labels_v1,TSLA-long-1778251710-389,TSLA,1778251710,2026-05-08T14:48:30Z,long,0.6406,0.604,0.036599999999999966,only_long_passed,140,8,0.3,0.0,0,0,,,0.2028,,,,,,,,,,no_micro_floor_candidate
setup_downstream_confirmable_labels_v1,TSLA-long-1778251740-390,TSLA,1778251740,2026-05-08T14:49:00Z,long,0.6155,0.604,0.011500000000000066,only_long_passed,140,6,0.3,0.0,0,0,,,0.173,,,,,,,,,,no_micro_floor_candidate
setup_downstream_confirmable_labels_v1,TSLA-long-1778251770-391,TSLA,1778251770,2026-05-08T14:49:30Z,long,0.6148,0.604,0.010800000000000032,only_long_passed,140,10,0.3,0.0,0,0,,,0.1894,,,,,,,,,,no_micro_floor_candidate
setup_downstream_confirmable_labels_v1,TSLA-long-1778251830-392,TSLA,1778251830,2026-05-08T14:50:30Z,long,0.6282,0.604,0.0242,only_long_passed,140,8,0.3,0.0,0,0,,,0.1773,,,,,,,,,,no_micro_floor_candidate
setup_downstream_confirmable_labels_v1,TSLA-long-1778253360-393,TSLA,1778253360,2026-05-08T15:16:00Z,long,0.6812,0.604,0.07720000000000005,only_long_passed,139,6,0.3,0.0,0,0,,,0.283,,,,,,,,,,no_micro_floor_candidate
setup_downstream_confirmable_labels_v1,TSLA-long-1778253390-394,TSLA,1778253390,2026-05-08T15:16:30Z,long,0.6874,0.604,0.08340000000000003,only_long_passed,140,14,0.3,0.0,0,0,,,0.2203,,,,,,,,,,no_micro_floor_candidate
setup_downstream_confirmable_labels_v1,TSLA-long-1778253540-395,TSLA,1778253540,2026-05-08T15:19:00Z,long,0.6825,0.604,0.07850000000000001,only_long_passed,140,8,0.3,0.0,0,0,,,0.207,,,,,,,,,,no_micro_floor_candidate
setup_downstream_confirmable_labels_v1,TSLA-long-1778253570-396,TSLA,1778253570,2026-05-08T15:19:30Z,long,0.6833,0.604,0.07930000000000004,only_long_passed,140,10,0.3,0.0,0,0,,,0.2104,,,,,,,,,,no_micro_floor_candidate
setup_downstream_confirmable_labels_v1,TSLA-long-1778253750-397,TSLA,1778253750,2026-05-08T15:22:30Z,long,0.6291,0.604,0.02510000000000001,only_long_passed,139,9,0.3,0.0,0,0,,,0.2267,,,,,,,,,,no_micro_floor_candidate
setup_downstream_confirmable_labels_v1,TSLA-long-1778253930-398,TSLA,1778253930,2026-05-08T15:25:30Z,long,0.6725,0.604,0.0685,only_long_passed,140,6,0.3,0.0,0,0,,,0.1985,,,,,,,,,,no_micro_floor_candidate
setup_downstream_confirmable_labels_v1,TSLA-long-1778254110-399,TSLA,1778254110,2026-05-08T15:28:30Z,long,0.6211,0.604,0.017100000000000004,only_long_passed,140,9,0.3,0.0,0,0,,,0.2137,,,,,,,,,,no_micro_floor_candidate
setup_downstream_confirmable_labels_v1,TSLA-long-1778254740-400,TSLA,1778254740,2026-05-08T15:39:00Z,long,0.6062,0.604,0.0021999999999999797,only_long_passed,139,16,0.3,0.0,0,0,,,0.1372,,,,,,,,,,no_micro_floor_candidate
setup_downstream_confirmable_labels_v1,TSLA-long-1778254830-401,TSLA,1778254830,2026-05-08T15:40:30Z,long,0.6119,0.604,0.007900000000000018,only_long_passed,139,23,0.3,0.0,0,0,,,0.1369,,,,,,,,,,no_micro_floor_candidate
setup_downstream_confirmable_labels_v1,TSLA-long-1778254920-402,TSLA,1778254920,2026-05-08T15:42:00Z,long,0.6441,0.604,0.040100000000000025,only_long_passed,139,19,0.3,0.0,0,0,,,0.1502,,,,,,,,,,no_micro_floor_candidate
setup_downstream_confirmable_labels_v1,TSLA-long-1778255040-403,TSLA,1778255040,2026-05-08T15:44:00Z,long,0.6548,0.604,0.05080000000000007,only_long_passed,140,7,0.3,0.0,0,0,,,0.123,,,,,,,,,,no_micro_floor_candidate
setup_downstream_confirmable_labels_v1,TSLA-long-1778255070-404,TSLA,1778255070,2026-05-08T15:44:30Z,long,0.6809,0.604,0.07689999999999997,only_long_passed,139,8,0.3,0.0,0,0,,,0.1189,,,,,,,,,,no_micro_floor_candidate
setup_downstream_confirmable_labels_v1,TSLA-long-1778255100-405,TSLA,1778255100,2026-05-08T15:45:00Z,long,0.608,0.604,0.0040000000000000036,only_long_passed,139,8,0.3,0.0,0,0,,,0.1039,,,,,,,,,,no_micro_floor_candidate
setup_downstream_confirmable_labels_v1,TSLA-long-1778255130-406,TSLA,1778255130,2026-05-08T15:45:30Z,long,0.6278,0.604,0.023800000000000043,only_long_passed,139,16,0.3,0.0,0,0,,,0.1067,,,,,,,,,,no_micro_floor_candidate
setup_downstream_confirmable_labels_v1,TSLA-long-1778255460-407,TSLA,1778255460,2026-05-08T15:51:00Z,long,0.6237,0.604,0.01970000000000005,only_long_passed,139,7,0.3,0.0,0,0,,,0.2527,,,,,,,,,,no_micro_floor_candidate
setup_downstream_confirmable_labels_v1,TSLA-long-1778255490-408,TSLA,1778255490,2026-05-08T15:51:30Z,long,0.6198,0.604,0.015800000000000036,only_long_passed,140,7,0.3,0.0,0,0,-1.1157923784036239,,0.3042,,5,1778255495,2026-05-08T15:51:35Z,0.3042,-1.1171350800036979,0.591711460824354,-1.2461219615739045,stop,ok
setup_downstream_confirmable_labels_v1,TSLA-long-1778255520-409,TSLA,1778255520,2026-05-08T15:52:00Z,long,0.615,0.604,0.01100000000000001,only_long_passed,140,9,0.3,0.0,0,0,,,0.2391,,,,,,,,,,no_micro_floor_candidate
setup_downstream_confirmable_labels_v1,TSLA-long-1778255610-410,TSLA,1778255610,2026-05-08T15:53:30Z,long,0.619,0.604,0.015000000000000013,only_long_passed,140,9,0.3,0.0,0,0,,,0.1876,,,,,,,,,,no_micro_floor_candidate
setup_downstream_confirmable_labels_v1,TSLA-long-1778257110-411,TSLA,1778257110,2026-05-08T16:18:30Z,long,0.6082,0.604,0.0041999999999999815,only_long_passed,140,9,0.3,0.0,0,0,,,0.1342,,,,,,,,,,no_micro_floor_candidate
setup_downstream_confirmable_labels_v1,TSLA-long-1778257650-412,TSLA,1778257650,2026-05-08T16:27:30Z,long,0.6112,0.604,0.007199999999999984,only_long_passed,140,10,0.3,0.0,0,0,,,0.1209,,,,,,,,,,no_micro_floor_candidate
setup_downstream_confirmable_labels_v1,TSLA-long-1778257890-413,TSLA,1778257890,2026-05-08T16:31:30Z,long,0.609,0.604,0.0050000000000000044,only_long_passed,140,12,0.3,0.0,0,0,,,0.1084,,,,,,,,,,no_micro_floor_candidate
setup_downstream_confirmable_labels_v1,TSLA-long-1778258670-414,TSLA,1778258670,2026-05-08T16:44:30Z,long,0.6127,0.604,0.008700000000000041,only_long_passed,140,14,0.3,0.0,0,0,,,0.1802,,,,,,,,,,no_micro_floor_candidate
setup_downstream_confirmable_labels_v1,TSLA-long-1778258820-415,TSLA,1778258820,2026-05-08T16:47:00Z,long,0.6129,0.604,0.008900000000000019,only_long_passed,140,20,0.3,0.0,0,0,,,0.1006,,,,,,,,,,no_micro_floor_candidate
setup_downstream_confirmable_labels_v1,TSLA-long-1778262450-416,TSLA,1778262450,2026-05-08T17:47:30Z,long,0.604,0.604,0.0,only_long_passed,140,12,0.3,0.0,0,0,,,0.0976,,,,,,,,,,no_micro_floor_candidate
setup_downstream_confirmable_labels_v1,TSLA-long-1778262750-417,TSLA,1778262750,2026-05-08T17:52:30Z,long,0.6099,0.604,0.005900000000000016,only_long_passed,140,10,0.3,0.0,0,0,,,0.1002,,,,,,,,,,no_micro_floor_candidate
setup_downstream_confirmable_labels_v1,TSLA-short-1778264760-418,TSLA,1778264760,2026-05-08T18:26:00Z,short,0.6508,0.648,0.0028000000000000247,only_short_passed,139,13,0.3,0.0,0,0,,,,0.2005,,,,,,,,,no_micro_floor_candidate
setup_downstream_confirmable_labels_v1,TSLA-short-1778264820-419,TSLA,1778264820,2026-05-08T18:27:00Z,short,0.65,0.648,0.0020000000000000018,only_short_passed,139,10,0.3,0.0,0,0,,,,0.1915,,,,,,,,,no_micro_floor_candidate
setup_downstream_confirmable_labels_v1,TSLA-long-1778265090-420,TSLA,1778265090,2026-05-08T18:31:30Z,long,0.6101,0.604,0.006099999999999994,only_long_passed,140,10,0.3,0.0,0,0,,,0.1317,,,,,,,,,,no_micro_floor_candidate
setup_downstream_confirmable_labels_v1,TSLA-short-1778267580-421,TSLA,1778267580,2026-05-08T19:13:00Z,short,0.645,0.644,0.0010000000000000009,only_short_passed,140,11,0.3,0.0,0,0,,,,0.1521,,,,,,,,,no_micro_floor_candidate
setup_downstream_confirmable_labels_v1,TSLA-short-1778267610-422,TSLA,1778267610,2026-05-08T19:13:30Z,short,0.6748,0.644,0.03079999999999994,only_short_passed,140,12,0.3,0.0,0,0,,,,0.1341,,,,,,,,,no_micro_floor_candidate
setup_downstream_confirmable_labels_v1,TSLA-short-1778268180-423,TSLA,1778268180,2026-05-08T19:23:00Z,short,0.667,0.644,0.02300000000000002,only_short_passed,140,10,0.3,0.0,0,0,,,,0.1024,,,,,,,,,no_micro_floor_candidate
setup_downstream_confirmable_labels_v1,TSLA-short-1778269200-424,TSLA,1778269200,2026-05-08T19:40:00Z,short,0.6546,0.644,0.010599999999999943,only_short_passed,141,9,0.3,0.0,0,0,,,,0.0786,,,,,,,,,no_micro_floor_candidate
setup_downstream_confirmable_labels_v1,TSLA-long-1778269260-425,TSLA,1778269260,2026-05-08T19:41:00Z,long,0.6722,0.656,0.016199999999999992,only_long_passed,141,10,0.3,0.0,0,0,,,0.0825,,,,,,,,,,no_micro_floor_candidate
setup_downstream_confirmable_labels_v1,TSLA-long-1778269440-426,TSLA,1778269440,2026-05-08T19:44:00Z,long,0.6581,0.636,0.02210000000000001,only_long_passed,141,17,0.3,0.0,0,0,,,0.0577,,,,,,,,,,no_micro_floor_candidate
