Timestamp,Open,High,Low,Close,Volume,WAP,Count,YesterdayClose,Bid,Ask,BidSize,AskSize,PutVol,CallVol,ShortableShares
20260306 12:53:45 America/New_York,398.6700,398.6900,398.6400,398.6800,53.000000000000000000,398.666640334572491611,21,405.5500,398.7000,398.7300,1,4,899067,1268788,53218840
20260306 12:53:50 America/New_York,398.7000,398.7500,398.6800,398.7200,103.000000000000000000,398.706954424885509525,17,405.5500,398.7100,398.7700,10,9,899144,1268967,53218240
20260306 12:53:55 America/New_York,398.7400,398.7600,398.6800,398.7000,76.000000000000000000,398.723494641117213177,27,405.5500,398.6900,398.7300,2,6,899179,1269032,53218240
20260306 12:54:00 America/New_York,398.7100,398.7600,398.7000,398.7400,134.000000000000000000,398.739050185873622922,18,405.5500,398.7200,398.7600,1,12,899198,1269103,53218460
20260306 12:54:05 America/New_York,398.7200,398.8000,398.7100,398.8000,116.000000000000000000,398.769289242001320872,45,405.5500,398.7400,398.7800,5,6,899347,1269290,53217260
20260306 12:54:10 America/New_York,398.7400,398.9000,398.7400,398.8500,366.000000000000000000,398.819982251348221780,82,405.5500,398.8000,398.8400,4,1,899446,1269947,53217215
20260306 12:54:15 America/New_York,398.8300,398.8500,398.7800,398.8200,84.000000000000000000,398.818639738639774350,20,405.5500,398.8000,398.8400,22,9,899504,1270172,53217175
20260306 12:54:20 America/New_York,398.8300,399.0300,398.8300,399.0000,477.000000000000000000,398.943323216995395342,141,405.5500,399.0000,399.0300,1,1,899682,1271457,53217175
20260306 12:54:25 America/New_York,399.0100,399.0400,398.9500,399.0000,218.000000000000000000,399.001770833333296196,68,405.5500,399.0000,399.0500,8,6,899775,1271906,53216405
20260306 12:54:30 America/New_York,399.0200,399.1000,398.9700,399.0700,103.000000000000000000,399.031204732013520697,35,405.5500,399.0700,399.1000,8,18,900005,1272327,53216205
20260306 12:54:35 America/New_York,399.0900,399.0900,398.9700,399.0400,268.000000000000000000,399.017168949771701136,74,405.5500,399.0000,399.0400,8,1,900115,1272937,53216017
20260306 12:54:40 America/New_York,399.0500,399.0500,398.9400,399.0000,126.000000000000000000,398.991682796760812835,33,405.5500,399.0100,399.0500,3,1,900280,1273061,53215857
20260306 12:54:45 America/New_York,399.0000,399.0800,398.9900,399.0200,130.000000000000000000,399.044127227438195860,34,405.5500,399.0000,399.0400,4,1,900314,1273299,53216007
20260306 12:54:50 America/New_York,399.0200,399.0400,398.8600,398.8800,358.000000000000000000,398.993336591496188248,47,405.5500,398.8600,398.9100,10,1,900435,1273529,53216007
20260306 12:54:55 America/New_York,398.8900,398.9600,398.7200,398.7700,352.000000000000000000,398.837257572533189887,42,405.5500,398.8000,398.8600,1,1,900558,1273829,53216261
20260306 12:55:00 America/New_York,398.7800,398.9400,398.7800,398.8800,136.000000000000000000,398.870932992514212856,53,405.5500,398.8500,398.9000,1,1,900615,1274110,53216261
20260306 12:55:05 America/New_York,398.8600,399.0900,398.8600,399.0900,353.000000000000000000,399.022969821188780770,122,405.5500,399.0200,399.0600,13,11,900838,1274546,53215661
20260306 12:55:10 America/New_York,399.0500,399.1000,399.0100,399.0100,342.000000000000000000,399.049592522272519091,100,405.5500,398.9600,399.0000,5,10,901050,1276070,53215561
20260306 12:55:15 America/New_York,398.9800,399.0100,398.9400,398.9600,96.000000000000000000,398.974065650038824060,23,405.5500,398.9700,399.0100,7,8,901109,1276114,53215656
20260306 12:55:20 America/New_York,398.9600,398.9900,398.9000,398.9100,59.000000000000000000,398.935058577405925462,15,405.5500,398.8400,398.8700,1,3,901141,1276320,53216216
20260306 12:55:25 America/New_York,398.9000,398.9100,398.8000,398.8800,111.000000000000000000,398.861951656222004203,37,405.5500,398.8800,398.9200,5,5,903627,1276425,53216126
20260306 12:55:30 America/New_York,398.8900,398.9300,398.7500,398.7500,137.000000000000000000,398.788969730123994850,25,405.5500,398.7300,398.7700,5,1,903664,1276509,53216116
20260306 12:55:35 America/New_York,398.7500,398.9100,398.7200,398.9100,85.000000000000000000,398.772003525264381096,27,405.5500,398.8800,398.9300,6,1,903712,1276597,53216186
20260306 12:55:40 America/New_York,398.9100,398.9100,398.8000,398.8300,54.000000000000000000,398.855650982183590259,28,405.5500,398.8100,398.8600,14,2,904126,1276868,53216195
20260306 12:55:45 America/New_York,398.8400,398.8400,398.6400,398.6700,204.000000000000000000,398.772668051821085555,58,405.5500,398.6500,398.6900,5,1,904181,1277111,53216035
20260306 12:55:50 America/New_York,398.6500,398.7000,398.6100,398.6600,80.000000000000000000,398.650565041912386732,35,405.5500,398.6300,398.6900,6,12,904288,1277232,53215940
20260306 12:55:55 America/New_York,398.6600,398.6900,398.6200,398.6200,150.000000000000000000,398.647702141789807229,38,405.5500,398.6100,398.6600,15,1,904434,1277404,53215870
20260306 12:56:00 America/New_York,398.6300,398.6700,398.4500,398.5000,189.000000000000000000,398.586689046866808894,65,405.5500,398.4700,398.5200,1,11,904573,1278016,53215630
20260306 12:56:05 America/New_York,398.5000,398.5400,398.4400,398.5400,161.000000000000000000,398.492155651636778657,58,405.5500,398.5100,398.5500,1,8,904635,1278087,53214637
20260306 12:56:10 America/New_York,398.5300,398.6300,398.5200,398.6100,148.000000000000000000,398.569816343723687169,43,405.5500,398.5600,398.6000,2,1,904731,1278190,53215636
20260306 12:56:15 America/New_York,398.5700,398.8000,398.5500,398.7500,289.000000000000000000,398.683189595575527164,58,405.5500,398.7400,398.7900,2,9,904881,1278292,53216939
20260306 12:56:20 America/New_York,398.7400,398.7900,398.6700,398.6700,233.000000000000000000,398.728968576314684924,81,405.5500,398.6600,398.7100,12,11,904949,1278872,53217039
20260306 12:56:25 America/New_York,398.6600,398.7400,398.6400,398.6900,138.000000000000000000,398.678130536973412745,24,405.5500,398.6200,398.6600,6,1,905023,1278960,53217097
20260306 12:56:30 America/New_York,398.6400,398.8200,398.6100,398.8200,153.000000000000000000,398.710409061277687215,59,405.5500,398.7700,398.8300,5,1,905073,1279843,53217897
20260306 12:56:35 America/New_York,398.7900,398.8500,398.6700,398.6800,271.000000000000000000,398.774919495813776393,78,405.5500,398.6900,398.7300,5,7,905558,1279950,53217947
20260306 12:56:40 America/New_York,398.6700,398.7000,398.6200,398.6600,145.000000000000000000,398.662792096219902760,63,405.5500,398.6600,398.7000,3,1,905623,1280027,53217947
20260306 12:56:45 America/New_York,398.6700,398.8000,398.6300,398.8000,156.000000000000000000,398.696309998405411079,55,405.5500,398.8000,398.8400,1,4,905670,1280179,53217897
20260306 12:56:50 America/New_York,398.8400,398.8600,398.7100,398.7300,112.000000000000000000,398.785224844167373703,50,405.5500,398.7100,398.7300,2,6,905749,1280496,53217844
20260306 12:56:55 America/New_York,398.7100,398.8200,398.7100,398.8100,195.000000000000000000,398.739567443050987094,54,405.5500,398.7900,398.8400,5,17,905980,1280546,53217844
20260306 12:57:00 America/New_York,398.8400,398.8600,398.7300,398.7300,95.000000000000000000,398.796493064642788795,35,405.5500,398.7300,398.7700,2,8,906122,1280969,53217624
20260306 12:57:05 America/New_York,398.7500,398.8200,398.7500,398.8100,160.000000000000000000,398.785321300762404917,41,405.5500,398.7900,398.8300,4,16,906180,1281044,53217906
20260306 12:57:10 America/New_York,398.7900,398.8200,398.7400,398.7600,329.000000000000000000,398.766020958311173672,121,405.5500,398.7600,398.8100,10,4,906195,1281131,53217906
20260306 12:57:15 America/New_York,398.7500,398.8400,398.7500,398.7900,112.000000000000000000,398.784873220640577074,36,405.5500,398.7600,398.8000,3,7,906297,1281167,53217606
20260306 12:57:20 America/New_York,398.7700,398.8100,398.7300,398.7400,356.000000000000000000,398.757903259726617762,156,405.5500,398.7300,398.7600,2,5,906358,1281325,53217606
20260306 12:57:25 America/New_York,398.7300,398.8900,398.7100,398.8800,296.000000000000000000,398.765353765619806836,120,405.5500,398.8500,398.9000,8,14,906459,1282349,53217696
20260306 12:57:30 America/New_York,398.8800,398.9200,398.8200,398.8800,108.000000000000000000,398.890229673863075277,44,405.5500,398.8600,398.9200,7,33,906538,1282481,53217696
20260306 12:57:35 America/New_York,398.8800,398.9300,398.8400,398.9300,65.000000000000000000,398.898086490623825284,24,405.5500,398.9300,398.9700,11,12,906622,1282737,53217791
20260306 12:57:40 America/New_York,398.9300,399.0700,398.9300,399.0700,343.000000000000000000,398.994941013690606724,124,405.5500,399.0300,399.0700,1,7,906759,1283570,53217791
20260306 12:57:45 America/New_York,399.0500,399.1000,398.9800,399.0200,121.000000000000000000,399.050903119868621616,42,405.5500,399.0000,399.0200,4,2,906812,1283987,53217791
20260306 12:57:50 America/New_York,398.9800,398.9800,398.7900,398.8100,359.000000000000000000,398.872465372033104813,71,405.5500,398.8000,398.8400,1,1,906940,1284208,53217803
20260306 12:57:55 America/New_York,398.8200,398.8600,398.7200,398.7500,546.000000000000000000,398.768609853163184198,142,405.5500,398.7300,398.7800,2,12,907055,1284280,53221986
20260306 12:58:00 America/New_York,398.7500,398.7700,398.5600,398.6200,198.000000000000000000,398.659484665661125291,75,405.5500,398.5900,398.6400,7,4,907186,1284466,53222086
20260306 12:58:05 America/New_York,398.6400,398.7400,398.5900,398.6000,170.000000000000000000,398.660747143275727922,76,405.5500,398.5700,398.6100,1,4,907304,1284533,53222249
20260306 12:58:10 America/New_York,398.5800,398.6500,398.5700,398.6500,110.000000000000000000,398.617641872032606898,33,405.5500,398.6000,398.6500,11,3,907433,1284701,53222434
20260306 12:58:15 America/New_York,398.6200,398.6400,398.5600,398.5900,156.000000000000000000,398.596472373043809512,53,405.5500,398.5700,398.6000,9,3,907487,1284789,53222434
20260306 12:58:20 America/New_York,398.5700,398.6200,398.3900,398.3900,152.000000000000000000,398.482900850785313196,48,405.5500,398.4100,398.4600,2,11,907578,1285066,53222434
20260306 12:58:25 America/New_York,398.4500,398.4800,398.3900,398.4100,302.000000000000000000,398.423181142668397570,90,405.5500,398.3900,398.4400,5,11,907891,1285251,53221814
20260306 12:58:30 America/New_York,398.4200,398.5000,398.3900,398.4800,134.000000000000000000,398.446871622880621544,37,405.5500,398.4600,398.4800,1,1,908442,1285344,53222064
20260306 12:58:35 America/New_York,398.4600,398.5800,398.4600,398.4900,101.000000000000000000,398.530955900468086384,31,405.5500,398.4900,398.5300,1,2,908518,1285375,53222074
20260306 12:58:40 America/New_York,398.5300,398.5400,398.4300,398.4900,64.000000000000000000,398.510248640248619267,25,405.5500,398.4400,398.4900,1,8,908586,1285437,53221795
20260306 12:58:45 America/New_York,398.4400,398.5400,398.4400,398.5300,87.000000000000000000,398.498233951497923044,25,405.5500,398.5200,398.5600,2,2,908629,1285505,53221810
20260306 12:58:50 America/New_York,398.5500,398.6100,398.5500,398.5600,47.000000000000000000,398.567442588726521535,20,405.5500,398.5400,398.6000,1,14,908666,1285565,53221810
20260306 12:58:55 America/New_York,398.5600,398.6100,398.5000,398.5400,39.000000000000000000,398.548800000000028376,16,405.5500,398.5200,398.5600,1,11,908735,1285651,53221785
20260306 12:59:00 America/New_York,398.5600,398.5900,398.5500,398.5600,21.000000000000000000,398.570671378091901715,15,405.5500,398.5900,398.6200,1,2,908769,1285717,53221732
20260306 12:59:05 America/New_York,398.5900,398.6200,398.5400,398.5800,91.000000000000000000,398.574827302631604198,34,405.5500,398.5700,398.6100,12,1,908833,1285812,53221872
20260306 12:59:10 America/New_York,398.5900,398.6500,398.5600,398.6100,105.000000000000000000,398.603803418803408931,42,405.5500,398.6100,398.6400,8,3,909019,1285923,53221752
20260306 12:59:15 America/New_York,398.6100,398.6300,398.4500,398.4800,111.000000000000000000,398.538607878245272786,40,405.5500,398.4200,398.4300,5,3,909132,1286197,53221152
20260306 12:59:20 America/New_York,398.4500,398.4500,398.3000,398.3400,224.000000000000000000,398.363380454140724396,62,405.5500,398.3000,398.3300,20,1,909325,1286385,53221182
20260306 12:59:25 America/New_York,398.3600,398.3800,398.2600,398.2700,285.000000000000000000,398.321806395094199615,93,405.5500,398.2500,398.2800,2,9,909392,1286539,53221120
20260306 12:59:30 America/New_York,398.2800,398.3200,398.2500,398.3100,120.000000000000000000,398.292213724679584175,37,405.5500,398.2900,398.3300,1,1,909494,1286747,53221125
20260306 12:59:35 America/New_York,398.3100,398.3500,398.2800,398.3300,73.000000000000000000,398.303782489740115125,33,405.5500,398.3200,398.3500,5,7,909574,1286893,53221300
20260306 12:59:40 America/New_York,398.3100,398.4100,398.2900,398.3800,80.000000000000000000,398.362312713708377032,35,405.5500,398.3600,398.4100,13,1,909711,1287416,53221185
20260306 12:59:45 America/New_York,398.3900,398.4000,398.3100,398.3200,29.000000000000000000,398.339745762711913812,16,405.5500,398.3100,398.3500,2,1,909744,1287500,53221185
20260306 12:59:50 America/New_York,398.3200,398.3400,398.2400,398.2900,36.000000000000000000,398.279608516483506264,20,405.5500,398.2500,398.2900,1,21,909907,1287548,53220103
20260306 12:59:55 America/New_York,398.2600,398.3100,398.2200,398.3100,111.000000000000000000,398.265174118175707463,34,405.5500,398.2700,398.3100,8,2,910046,1287639,53220004
20260306 13:00:00 America/New_York,398.3100,398.3200,398.1900,398.2700,239.000000000000000000,398.244762054178409016,75,405.5500,398.2300,398.2700,5,1,910329,1287844,53218403
20260306 13:00:05 America/New_York,398.2700,398.2700,398.1500,398.1900,292.000000000000000000,398.198124464988893578,94,405.5500,398.1700,398.2000,3,1,910889,1288597,53218403
20260306 13:00:10 America/New_York,398.1800,398.2800,398.0700,398.1900,313.000000000000000000,398.186123214428221218,112,405.5500,398.1900,398.2400,1,4,911070,1288894,53218433
20260306 13:00:15 America/New_York,398.2000,398.2800,398.1500,398.2800,77.000000000000000000,398.210973337616508161,37,405.5500,398.2100,398.2600,2,10,911247,1288999,53218266
20260306 13:00:20 America/New_York,398.2400,398.2500,398.0600,398.1300,159.000000000000000000,398.140648148148102337,31,405.5500,398.0900,398.1400,7,11,911621,1289089,53219233
20260306 13:00:25 America/New_York,398.1200,398.1700,397.9500,398.1700,243.000000000000000000,398.015487442337303037,83,405.5500,398.1100,398.1600,2,2,911855,1289447,53219323
20260306 13:00:30 America/New_York,398.1600,398.2700,398.1000,398.2200,445.000000000000000000,398.204270891755527373,117,405.5500,398.2200,398.2400,1,1,912066,1289602,53219273
20260306 13:00:35 America/New_York,398.2400,398.2400,398.1200,398.2000,167.000000000000000000,398.168864348604699899,68,405.5500,398.1800,398.2300,1,7,912178,1289689,53219273
20260306 13:00:40 America/New_York,398.2100,398.2400,398.1200,398.1900,49.000000000000000000,398.158471305231103088,19,405.5500,398.1800,398.2300,13,2,912361,1289735,53219273
20260306 13:00:45 America/New_York,398.2100,398.3300,398.2000,398.2700,174.000000000000000000,398.275745872218180921,35,405.5500,398.2200,398.2600,13,3,912497,1289860,53219288
20260306 13:00:50 America/New_York,398.2400,398.3500,398.2200,398.3500,90.000000000000000000,398.266248967226715649,32,405.5500,398.3200,398.3500,12,9,912543,1290252,53219285
20260306 13:00:55 America/New_York,398.3300,398.3300,398.2800,398.2800,107.000000000000000000,398.305095127610172767,30,405.5500,398.2600,398.2800,3,2,912592,1290394,53217209
20260306 13:01:00 America/New_York,398.2700,398.3800,398.2700,398.3200,89.000000000000000000,398.330388811188811360,36,405.5500,398.3100,398.3600,3,5,912626,1291275,53216409
20260306 13:01:05 America/New_York,398.3200,398.5200,398.3000,398.5200,370.000000000000000000,398.411248819959496359,99,405.5500,398.5300,398.5700,1,1,913156,1291546,53216459
20260306 13:01:10 America/New_York,398.5200,398.5700,398.4000,398.5000,191.000000000000000000,398.510641209435675592,62,405.5500,398.5200,398.5700,7,1,913418,1291739,53216428
20260306 13:01:15 America/New_York,398.5300,398.8100,398.5000,398.7700,367.000000000000000000,398.682517701525114262,126,405.5500,398.6600,398.7200,1,1,913505,1292124,53216528
20260306 13:01:20 America/New_York,398.7300,399.0300,398.6500,399.0000,355.000000000000000000,398.892281256588717042,126,405.5500,398.9500,398.9800,1,2,913860,1292564,53216663
20260306 13:01:25 America/New_York,399.0000,399.0000,398.8800,398.9800,203.000000000000000000,398.944088343558291854,76,405.5500,398.9200,398.9800,4,2,913933,1292873,53217373
20260306 13:01:30 America/New_York,398.9600,398.9800,398.8400,398.8700,124.000000000000000000,398.919123160653100513,33,405.5500,398.8400,398.9000,11,1,913953,1293062,53217401
20260306 13:01:35 America/New_York,398.9000,398.9500,398.8400,398.8900,117.000000000000000000,398.900808745489314333,37,405.5500,398.8300,398.9100,3,2,914052,1293239,53217411
20260306 13:01:40 America/New_York,398.8400,398.9400,398.8200,398.9400,130.000000000000000000,398.865149837755325279,35,405.5500,398.8800,398.9100,2,5,914095,1293358,53217402
20260306 13:01:45 America/New_York,398.8900,398.9200,398.8300,398.8800,105.000000000000000000,398.864629761059916291,28,405.5500,398.9300,398.9700,19,1,914128,1293489,53217807
20260306 13:01:50 America/New_York,398.9400,399.0000,398.9000,398.9600,140.000000000000000000,398.946320384889588695,40,405.5500,398.9200,398.9900,10,8,914199,1293730,53216907
20260306 13:01:55 America/New_York,398.9600,399.1600,398.9400,399.1400,406.000000000000000000,399.088637341033404482,109,405.5500,399.1600,399.2000,1,19,914390,1294668,53216627
20260306 13:02:00 America/New_York,399.1700,399.2300,399.1000,399.1600,370.000000000000000000,399.167369950006786894,105,405.5500,399.1500,399.1900,10,1,914732,1294994,53215616
20260306 13:02:05 America/New_York,399.1800,399.2200,398.9200,398.9200,208.000000000000000000,399.086317871269272928,84,405.5500,398.9500,398.9900,1,3,915563,1295487,53215235
20260306 13:02:10 America/New_York,398.9000,399.0400,398.8900,399.0100,322.000000000000000000,398.974757289081878753,74,405.5500,398.9700,399.0100,7,1,915656,1295561,53215139
20260306 13:02:15 America/New_York,398.9800,399.0100,398.9200,398.9800,227.000000000000000000,398.975987037240486188,96,405.5500,398.9200,398.9800,5,12,915761,1295805,53215233
20260306 13:02:20 America/New_York,398.9600,399.0400,398.9000,398.9300,159.000000000000000000,398.959857299670716202,62,405.5500,398.9100,398.9500,1,1,915817,1295948,53215293
20260306 13:02:25 America/New_York,398.9200,398.9400,398.8200,398.8200,185.000000000000000000,398.876450263193419232,73,405.5500,398.8200,398.8600,10,1,916277,1296453,53215394
20260306 13:02:30 America/New_York,398.8500,398.9500,398.8000,398.9300,222.000000000000000000,398.855513945119184882,93,405.5500,398.9100,398.9400,1,1,916339,1296764,53215439
20260306 13:02:35 America/New_York,398.9400,399.0400,398.9200,399.0300,126.000000000000000000,398.992341309076493872,62,405.5500,398.9900,399.0500,3,16,916443,1297491,53215419
20260306 13:02:40 America/New_York,399.0600,399.0900,398.9700,399.0200,103.000000000000000000,399.022069963811816251,45,405.5500,398.9900,399.0200,5,3,916547,1297903,53215360
20260306 13:02:45 America/New_York,399.0000,399.0300,398.9100,399.0000,189.000000000000000000,399.001771135106707789,52,405.5500,398.9800,399.0100,1,16,916619,1298007,53215260
20260306 13:02:50 America/New_York,398.9800,399.0400,398.9800,399.0400,52.000000000000000000,399.012018173122896769,20,405.5500,399.0200,399.0600,9,7,916937,1298176,53215234
20260306 13:02:55 America/New_York,399.0200,399.0400,398.9700,398.9800,58.000000000000000000,399.004942528735625729,31,405.5500,398.9400,399.0000,3,1,916979,1298260,53215284
20260306 13:03:00 America/New_York,398.9900,399.0200,398.7900,398.7900,119.000000000000000000,398.883454697635499997,41,405.5500,398.7600,398.7900,4,4,917079,1298401,53215267
20260306 13:03:05 America/New_York,398.7800,398.8700,398.7100,398.8300,237.000000000000000000,398.782881944444511646,95,405.5500,398.8200,398.8700,7,5,917323,1298477,53215227
20260306 13:03:10 America/New_York,398.8500,398.9900,398.7700,398.8800,677.000000000000000000,398.932853187640716897,146,405.5500,398.8200,398.8600,2,12,917470,1298545,53215427
20260306 13:03:15 America/New_York,398.8400,398.8800,398.8100,398.8400,126.000000000000000000,398.845064445766411154,51,405.5500,398.8000,398.8400,15,3,917513,1298606,53215427
20260306 13:03:20 America/New_York,398.8400,399.0000,398.8000,398.9300,635.000000000000000000,398.950231195690605546,176,405.5500,398.9000,398.9400,2,9,917550,1298664,53215328
20260306 13:03:25 America/New_York,398.9700,398.9700,398.8300,398.8700,127.000000000000000000,398.897077922077926360,56,405.5500,398.8700,398.9000,1,1,917668,1298793,53215228
20260306 13:03:30 America/New_York,398.8800,399.0500,398.8700,398.9900,330.000000000000000000,399.002763427013121600,79,405.5500,398.9000,398.9400,1,2,917805,1298885,53215293
20260306 13:03:35 America/New_York,398.9200,398.9400,398.8600,398.8900,46.000000000000000000,398.907301756253275471,20,405.5500,398.9200,398.9600,1,2,917851,1298935,53215913
20260306 13:03:40 America/New_York,398.9100,399.0100,398.9100,399.0000,102.000000000000000000,398.981509617725805583,38,405.5500,398.9600,398.9900,2,1,917877,1299073,53215913
20260306 13:03:45 America/New_York,399.0000,399.0000,398.7600,398.7700,90.000000000000000000,398.895926748057718214,31,405.5500,398.8000,398.8500,13,1,917921,1299143,53215913
20260306 13:03:50 America/New_York,398.7600,398.9000,398.7100,398.9000,123.000000000000000000,398.791091277890473066,44,405.5500,398.8700,398.9100,8,2,918037,1299411,53215913
20260306 13:03:55 America/New_York,398.8900,398.9300,398.8900,398.8900,64.000000000000000000,398.914198058252395640,31,405.5500,398.8500,398.9100,9,8,918065,1299509,53215894
20260306 13:04:00 America/New_York,398.8500,399.0100,398.8500,398.9300,178.000000000000000000,398.938158263305297169,46,405.5500,398.9100,398.9300,3,4,918126,1299570,53215894
20260306 13:04:05 America/New_York,398.9200,398.9900,398.7800,398.7800,159.000000000000000000,398.893809224976507721,65,405.5500,398.7600,398.8000,10,1,918155,1299626,53215894
20260306 13:04:10 America/New_York,398.7700,398.8300,398.7500,398.8000,255.000000000000000000,398.789066106004327139,68,405.5500,398.7700,398.8100,1,1,918204,1299701,53215894
20260306 13:04:15 America/New_York,398.8000,398.8600,398.7600,398.8500,72.000000000000000000,398.802785862785924564,27,405.5500,398.8600,398.9100,4,5,918256,1299745,53216289
20260306 13:04:20 America/New_York,398.8400,398.9600,398.8300,398.9300,181.000000000000000000,398.902222069345100408,71,405.5500,398.9100,398.9400,1,13,918321,1299810,53216289
20260306 13:04:25 America/New_York,398.9200,398.9200,398.6800,398.7300,102.000000000000000000,398.769206812652100780,38,405.5500,398.5900,398.6300,1,11,918447,1299943,53215419
20260306 13:04:30 America/New_York,398.6900,398.6900,398.3500,398.4400,370.000000000000000000,398.528504931766008212,112,405.5500,398.3700,398.4300,9,6,918603,1300470,53215494
20260306 13:04:35 America/New_York,398.3900,398.5400,398.3800,398.5300,326.000000000000000000,398.447184890046685268,100,405.5500,398.5100,398.5700,11,2,918709,1300557,53215494
20260306 13:04:40 America/New_York,398.5700,398.6900,398.5400,398.6900,96.000000000000000000,398.626729870129906885,36,405.5500,398.7000,398.7200,2,5,918783,1300622,53214954
20260306 13:04:45 America/New_York,398.7100,398.7200,398.6200,398.6400,134.000000000000000000,398.690834569732885484,53,405.5500,398.6200,398.6700,13,4,918854,1300651,53214964
20260306 13:04:50 America/New_York,398.6400,398.6400,398.5100,398.5500,104.000000000000000000,398.560364372469621230,28,405.5500,398.5000,398.5500,38,9,918902,1300709,53214964
20260306 13:04:55 America/New_York,398.5300,398.6000,398.5200,398.5400,30.000000000000000000,398.555278900565895128,17,405.5500,398.5900,398.6300,1,1,918948,1300780,53214844
20260306 13:05:00 America/New_York,398.6000,398.6000,398.5300,398.5600,175.000000000000000000,398.557943686006922235,45,405.5500,398.4700,398.5000,1,6,918993,1300875,53214844
20260306 13:05:05 America/New_York,398.5300,398.5900,398.4700,398.5900,84.000000000000000000,398.518696296296297987,30,405.5500,398.5400,398.5900,6,10,919058,1300927,53214837
20260306 13:05:10 America/New_York,398.5600,398.6600,398.5400,398.6200,103.000000000000000000,398.573577959576482499,29,405.5500,398.6000,398.6500,4,12,919089,1300944,53214817
20260306 13:05:15 America/New_York,398.6200,398.6700,398.5500,398.5600,102.000000000000000000,398.593832684824917578,37,405.5500,398.5600,398.5800,8,8,919204,1301125,53214682
20260306 13:05:20 America/New_York,398.5600,398.5700,398.4800,398.5300,75.000000000000000000,398.531285950413177943,30,405.5500,398.5000,398.5600,9,6,919284,1301251,53214759
20260306 13:05:25 America/New_York,398.5500,398.5600,398.4800,398.5100,64.000000000000000000,398.517496093750025921,21,405.5500,398.5300,398.5400,2,3,919297,1301397,53215098
20260306 13:05:30 America/New_York,398.5400,398.5900,398.5300,398.5900,69.000000000000000000,398.548098313598927689,16,405.5500,398.5800,398.6300,8,5,919841,1301478,53215193
20260306 13:05:35 America/New_York,398.5800,398.7100,398.5700,398.6800,91.000000000000000000,398.661006030701798863,29,405.5500,398.6000,398.6500,5,1,920563,1301542,53215197
20260306 13:05:40 America/New_York,398.6400,398.6700,398.6100,398.6200,46.000000000000000000,398.639914712153483833,14,405.5500,398.6600,398.7100,5,4,920606,1301626,53215215
20260306 13:05:45 America/New_York,398.7000,398.8600,398.6800,398.7800,114.000000000000000000,398.762952609740125354,34,405.5500,398.7700,398.8300,4,2,920672,1301708,53215775
20260306 13:05:50 America/New_York,398.7900,398.9800,398.7900,398.9800,237.000000000000000000,398.912315468042493194,50,405.5500,398.9400,398.9800,1,30,920915,1301888,53215768
20260306 13:05:55 America/New_York,398.9600,399.1000,398.9600,399.0700,314.000000000000000000,399.013195458875884469,66,405.5500,399.0400,399.0800,2,1,921098,1302191,53215783
20260306 13:06:00 America/New_York,399.0500,399.4600,399.0400,399.4400,835.000000000000000000,399.299291828793798231,186,405.5500,399.4200,399.4600,6,4,921880,1303141,53215513
20260306 13:06:05 America/New_York,399.4200,399.5500,399.3900,399.5200,476.000000000000000000,399.472532948280388609,111,405.5500,399.4900,399.5200,5,1,922084,1304295,53215783
20260306 13:06:10 America/New_York,399.5300,399.5800,399.4700,399.5700,199.000000000000000000,399.518741083719191920,58,405.5500,399.5400,399.5800,2,1,922220,1304566,53214941
20260306 13:06:15 America/New_York,399.5600,399.6500,399.5400,399.6000,379.000000000000000000,399.606781480505787840,92,405.5500,399.5800,399.6100,8,3,922985,1305020,53214891
20260306 13:06:20 America/New_York,399.6100,399.6700,399.5800,399.6400,143.000000000000000000,399.632177560293598617,48,405.5500,399.6400,399.6700,1,5,923066,1305372,53214416
20260306 13:06:25 America/New_York,399.6600,399.6700,399.4800,399.5200,434.000000000000000000,399.528882369859104529,116,405.5500,399.5200,399.5500,7,1,923124,1305759,53214419
20260306 13:06:30 America/New_York,399.5100,399.5800,399.4600,399.5800,135.000000000000000000,399.529817106964799223,59,405.5500,399.5700,399.6000,22,6,923263,1306198,53214319
20260306 13:06:35 America/New_York,399.5900,399.6200,399.5400,399.5500,89.000000000000000000,399.574440734557583710,37,405.5500,399.5200,399.5700,1,3,923309,1306314,53212223
20260306 13:06:40 America/New_York,399.5500,399.6200,399.5200,399.6100,112.000000000000000000,399.576225870867517642,43,405.5500,399.6300,399.6700,1,2,923500,1306459,53212296
20260306 13:06:45 America/New_York,399.6400,399.6600,399.5500,399.5500,162.000000000000000000,399.632070878274305414,61,405.5500,399.5200,399.5500,1,2,923646,1306626,53212296
20260306 13:06:50 America/New_York,399.5300,399.5400,399.3900,399.4200,110.000000000000000000,399.465875591615997564,32,405.5500,399.3900,399.4300,13,2,923799,1306828,53212332
20260306 13:06:55 America/New_York,399.4100,399.4700,399.3100,399.3300,112.000000000000000000,399.373501338090989066,40,405.5500,399.2300,399.2900,7,2,924302,1307022,53212032
20260306 13:07:00 America/New_York,399.3400,399.3500,399.1700,399.1900,137.000000000000000000,399.236618022619495605,62,405.5500,399.1900,399.2300,1,12,924475,1307065,53212564
20260306 13:07:05 America/New_York,399.2100,399.3500,399.2000,399.3400,299.000000000000000000,399.292685671417928006,78,405.5500,399.2700,399.3100,19,6,924603,1307133,53212634
